project_id,city_id,name,locality,pincode,existing_source,query,osm_lat,osm_lon,osm_display_name,accepted,acceptance_reason,cache_status
project_9049936f3930e6b1,delhi_ncr,Navraj The Kingstown Heights,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Navraj The Kingstown Heights, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_79f0d20a52ac4ef6,delhi_ncr,Indian Oil Apartments,"Sector 62, NH 24",201309.0,validated_candidate_geocode,"Indian Oil Apartments, Sector 62, NH 24, 201309.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f78676a5a1d9fdc7,delhi_ncr,Supertech ORB Noida,Sector 74,201301.0,validated_candidate_geocode,"Supertech ORB Noida, Sector 74, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e0f1663a7b12984b,delhi_ncr,Supertech 34 Pavilion,Sector 34,201307.0,validated_candidate_geocode,"Supertech 34 Pavilion, Sector 34, 201307.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6439d81ec66728fc,delhi_ncr,RG Mirage,Sector 120,201301.0,validated_candidate_geocode,"RG Mirage, Sector 120, 201301.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f7ea68673d0fc742,delhi_ncr,Oxirich Chintamani,Sector 103,122006.0,validated_candidate_geocode,"Oxirich Chintamani, Sector 103, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0bb699b0dac15c09,delhi_ncr,Suncity Vatsal Valley,Gwal Pahari,122003.0,validated_candidate_geocode,"Suncity Vatsal Valley, Gwal Pahari, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e8fd833774c39b9d,delhi_ncr,DDA Rajat Vihar,"Sector 62, NH 24",201309.0,unmapped,"DDA Rajat Vihar, Sector 62, NH 24, 201309.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_68d95c8520c9b1c8,delhi_ncr,Tata Gurgaon Gateway,Sector 112,122017.0,validated_candidate_geocode,"Tata Gurgaon Gateway, Sector 112, 122017.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_69a84796f3fd0ee3,delhi_ncr,Mapsko Paradise,Sector 83,122004.0,validated_candidate_geocode,"Mapsko Paradise, Sector 83, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_6eaa4d52a63b3ee2,delhi_ncr,Godrej Nest,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"Godrej Nest, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7b84199000090591,delhi_ncr,Unitech Harmony,"Nirvana Country, Sector 50",122018.0,validated_candidate_geocode,"Unitech Harmony, Nirvana Country, Sector 50, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1566ca6739af3fdd,delhi_ncr,Shipra Sun Tower,Indirapuram,201014.0,validated_candidate_geocode,"Shipra Sun Tower, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4ea89eeef66358b7,delhi_ncr,Tulip Petals,Sector 89,122004.0,validated_candidate_geocode,"Tulip Petals, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_67ef12c4c9ba0aeb,delhi_ncr,White House II,Sector 75,201304.0,validated_candidate_geocode,"White House II, Sector 75, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_481ff09902dac9fa,delhi_ncr,SG Homes,Vasundhara,201012.0,validated_candidate_geocode,"SG Homes, Vasundhara, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_64ef69392a440ab0,delhi_ncr,Central Park 3,Sector 33 Sohna,122102.0,validated_candidate_geocode,"Central Park 3, Sector 33 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_db5b1cc62100c406,delhi_ncr,Maxblis White House,Sector 75,201304.0,validated_candidate_geocode,"Maxblis White House, Sector 75, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3d31ef55435b150f,delhi_ncr,Hewo Apartments,Sector 56,122011.0,validated_candidate_geocode,"Hewo Apartments, Sector 56, 122011.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e46436e2bea767e4,delhi_ncr,Anant Ashok Estate,Sector 63A,122102.0,validated_candidate_geocode,"Anant Ashok Estate, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e8ba73e9d7eb0937,delhi_ncr,DLF Belvedere Park,Phase 3 DLF,122002.0,validated_candidate_geocode,"DLF Belvedere Park, Phase 3 DLF, 122002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5e83fac45399990a,delhi_ncr,Amrapali Eden Park,Sector 50,201304.0,validated_candidate_geocode,"Amrapali Eden Park, Sector 50, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a5cf004dabc2a53b,delhi_ncr,Ramprastha The Rise,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Ramprastha The Rise, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_41ba6ef9c5353fb6,delhi_ncr,ABW La Lagune Gurgaon,Golf Course Road,122003.0,unmapped,"ABW La Lagune Gurgaon, Golf Course Road, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b3d2a8bf018a4840,delhi_ncr,Godrej Nurture,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"Godrej Nurture, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c8d5c291b33a0547,delhi_ncr,Jaypee Greens Knights Court,"Sector 128, Noida Express Way",201304.0,validated_candidate_geocode,"Jaypee Greens Knights Court, Sector 128, Noida Express Way, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_97593ace94882110,delhi_ncr,Godrej Oasis,Sector 88A,122505.0,validated_candidate_geocode,"Godrej Oasis, Sector 88A, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_417436dbb33ddd77,delhi_ncr,Godrej Serenity,Sector 33 Sohna,122102.0,validated_candidate_geocode,"Godrej Serenity, Sector 33 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_198f570acaada364,delhi_ncr,3C Orris,Sector 89,122004.0,validated_candidate_geocode,"3C Orris, Sector 89, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c6f94eaa558bdd9b,delhi_ncr,Emaar Palm Heights,"Sector 77, Delhi Gurgaon Expressway",122004.0,validated_candidate_geocode,"Emaar Palm Heights, Sector 77, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_93e2536af203ae4e,delhi_ncr,Apex D Rio,Indirapuram,201014.0,validated_candidate_geocode,"Apex D Rio, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_cdb6f65aa739bf61,delhi_ncr,M3M Gurgaon International City,Manesar,122051.0,unmapped,"M3M Gurgaon International City, Manesar, 122051.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4b573dccdedddd83,delhi_ncr,Ashiana The Center Court,Sector 88A,122505.0,validated_candidate_geocode,"Ashiana The Center Court, Sector 88A, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_cc885492180f36be,delhi_ncr,Signature Global City 63A,Sector 63A,122102.0,validated_candidate_geocode,"Signature Global City 63A, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4ac3f9270fcbc969,delhi_ncr,The Room,Sector 32 Sohna,122102.0,validated_candidate_geocode,"The Room, Sector 32 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d1ad925f0f84ca51,delhi_ncr,Mahagun Mosaic,Vaishali,201012.0,validated_candidate_geocode,"Mahagun Mosaic, Vaishali, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7bdb8ca998942ced,delhi_ncr,BPTP Green Oaks,Sector 70A,122101.0,validated_candidate_geocode,"BPTP Green Oaks, Sector 70A, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_4147bd224e2db2e6,delhi_ncr,Omaxe Spa Village,Sector 78,121002.0,validated_candidate_geocode,"Omaxe Spa Village, Sector 78, 121002.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e5c248b9447b521a,delhi_ncr,Ambience Tiverton,Sector 50,201304.0,validated_candidate_geocode,"Ambience Tiverton, Sector 50, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_80be7864f68a3af0,delhi_ncr,HCBS Twin Horizon,Sector 102,122006.0,validated_candidate_geocode,"HCBS Twin Horizon, Sector 102, 122006.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_5941f04b33f1bf4b,delhi_ncr,Emaar MGF Marbella,Sector 66,122102.0,validated_candidate_geocode,"Emaar MGF Marbella, Sector 66, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b3e262ad3a872f9b,delhi_ncr,Apex The Florus,Vasundhara,201012.0,validated_candidate_geocode,"Apex The Florus, Vasundhara, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b87700b15b6e4f81,delhi_ncr,M3M Skywalk,"Sector 74, Delhi Gurgaon Expressway",122004.0,validated_candidate_geocode,"M3M Skywalk, Sector 74, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c8b38d66c7cd16fd,delhi_ncr,Suncity Platinum Towers,Sector 28,122022.0,validated_candidate_geocode,"Suncity Platinum Towers, Sector 28, 122022.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_b428b4b0c40e51ae,delhi_ncr,Maxblis Grand Kingston,Sector 75,201304.0,validated_candidate_geocode,"Maxblis Grand Kingston, Sector 75, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_71d008225b8eba53,delhi_ncr,Renowned AIPL Zen Residences,Sector 70A,122101.0,validated_candidate_geocode,"Renowned AIPL Zen Residences, Sector 70A, 122101.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_3fbd1d8cb3dc1d51,delhi_ncr,Laburnum Victory Floors,Sector 63A,122102.0,validated_candidate_geocode,"Laburnum Victory Floors, Sector 63A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_e60daa9d227548d3,delhi_ncr,Pareena The Elite Residences,Sector 99,122001.0,validated_candidate_geocode,"Pareena The Elite Residences, Sector 99, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_30b453da268f3359,delhi_ncr,Hale The Resident Tower,"Sector 150, Pusta Road",201310.0,validated_candidate_geocode,"Hale The Resident Tower, Sector 150, Pusta Road, 201310.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_26fb7b262add215b,delhi_ncr,Mahagun Maple,Sector 50,201304.0,validated_candidate_geocode,"Mahagun Maple, Sector 50, 201304.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a37e5d4664437e5d,delhi_ncr,Sushant Lok Builder Floors,Sushant Lok,122022.0,validated_candidate_geocode,"Sushant Lok Builder Floors, Sushant Lok, 122022.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_c2c2b4584aa655a3,delhi_ncr,Central Park Cerise Floors,Sector 32 Sohna,122102.0,validated_candidate_geocode,"Central Park Cerise Floors, Sector 32 Sohna, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_df5445db8992ae49,delhi_ncr,SKA Imperia,Wave City,201015.0,validated_candidate_geocode,"SKA Imperia, Wave City, 201015.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_de5ea46fa8b464d7,delhi_ncr,LID Nivasa,Sector 6 Sohna,122018.0,unmapped,"LID Nivasa, Sector 6 Sohna, 122018.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_cb117340589e0319,delhi_ncr,Urbtech Hilston,"Sector 79, Dadri Road",201305.0,unmapped,"Urbtech Hilston, Sector 79, Dadri Road, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_42160ff2f489f61e,delhi_ncr,Emperium Titan,Sector 88A,122505.0,validated_candidate_geocode,"Emperium Titan, Sector 88A, 122505.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a80cb6ba8585dffb,delhi_ncr,Sagavi Apartment,Sushant Lok 2 Sector 57,122413.0,validated_candidate_geocode,"Sagavi Apartment, Sushant Lok 2 Sector 57, 122413.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_bffe76bbfe6aca96,delhi_ncr,Emperium Premio,"Sector 37C, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Emperium Premio, Sector 37C, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_1200f57670a3d00b,delhi_ncr,Aarcity Krishna Apra Sapphire,Indirapuram,201014.0,validated_candidate_geocode,"Aarcity Krishna Apra Sapphire, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_f7127e95e20ca878,delhi_ncr,Trehan One Good Earth,Sector 71,122004.0,validated_candidate_geocode,"Trehan One Good Earth, Sector 71, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7d55550301188ec1,delhi_ncr,Rise Sky Bunglows,Surajkund,121010.0,validated_candidate_geocode,"Rise Sky Bunglows, Surajkund, 121010.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0d44097d8fca52a9,delhi_ncr,Paras The Florett Enqlave,Sector 59,122102.0,validated_candidate_geocode,"Paras The Florett Enqlave, Sector 59, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_51407fb747d041e5,delhi_ncr,Corona Gracieux,"Sector 76, Delhi Gurgaon Expressway",122004.0,validated_candidate_geocode,"Corona Gracieux, Sector 76, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_d9ec68ca54c72363,delhi_ncr,M3M Paragon 57,Sector 57,122003.0,validated_candidate_geocode,"M3M Paragon 57, Sector 57, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_59ffdead9292194b,delhi_ncr,Gardenia Gitanjali,Vasundhara,201012.0,validated_candidate_geocode,"Gardenia Gitanjali, Vasundhara, 201012.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_24cb64d1e5b66786,delhi_ncr,Navraj The Antalyas,"Sector 37D, Delhi Gurgaon Expressway",122001.0,validated_candidate_geocode,"Navraj The Antalyas, Sector 37D, Delhi Gurgaon Expressway, 122001.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_904a610c5edf430d,delhi_ncr,Ajnara Belvedere,"Sector 79, Dadri Road",201305.0,unmapped,"Ajnara Belvedere, Sector 79, Dadri Road, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_56b7bd2162b9609d,delhi_ncr,Ajnara Elements,"Sector 137, Noida Express Way",201305.0,validated_candidate_geocode,"Ajnara Elements, Sector 137, Noida Express Way, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_78e2d27b01956ec7,delhi_ncr,Abisky Valencia,"Sector 73, Delhi Gurgaon Expressway",122004.0,unmapped,"Abisky Valencia, Sector 73, Delhi Gurgaon Expressway, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0924033b92dd4a3f,delhi_ncr,Ashiana Greens,Indirapuram,201014.0,validated_candidate_geocode,"Ashiana Greens, Indirapuram, 201014.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_71c96a17111ed554,delhi_ncr,Sikka Kimaantra Greens,"Sector 79, Dadri Road",201305.0,validated_candidate_geocode,"Sikka Kimaantra Greens, Sector 79, Dadri Road, 201305.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_7ed805e96b3fa683,delhi_ncr,Krrish Provence Estate,Gwal Pahari,122003.0,validated_candidate_geocode,"Krrish Provence Estate, Gwal Pahari, 122003.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_a9cc86c502f91995,delhi_ncr,Adani Samsara Vilasa,Sector 63,122102.0,validated_candidate_geocode,"Adani Samsara Vilasa, Sector 63, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_2a8e247f3fe00d7e,delhi_ncr,4S Aradhya Homes,Sector 67A,122102.0,unmapped,"4S Aradhya Homes, Sector 67A, 122102.0, Delhi NCR, India",,,,False,no_osm_result,miss
project_0cf9ba2fb268e98f,delhi_ncr,Hercules Grace Resilviaa,Sector 78,122004.0,validated_candidate_geocode,"Hercules Grace Resilviaa, Sector 78, 122004.0, Delhi NCR, India",,,,False,no_osm_result,miss
